party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted
20138,10742,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,36,C,CA,,,2002,TOYO,4 Runner,SIL,,,,,
19791,10540,2,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,38,C,CA,,,2011,CHEVY,EQUINOX,BLK,,,,,
19790,10540,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,55,C,CA,,,2006,TOYOTA,PRIUS,BLK,,,,,
19703,10497,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,46,C,CA,,,2005,TOYOTA,COROLLA,RED,,,,,
19702,10497,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,34,C,CA,,,2007,CHEV,Express,SIL,,,,,
19701,10497,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,SR-24,50,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
19643,10465,1,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,F,IMPAIRMENT-PHYSICAL,M,MALE,55,C,CA,,,2006,LEXU,LS-400,SIL,,,,,
19642,10464,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,55,C,CA,,,2006,CHEV,MALIBU,SIL,,,,,
19641,10464,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,C,CA,,,2007,SATU,ION,BLU,,,,,
19628,10456,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,50,C,CA,,,2010,FORD,RANGER,WHT,,,,,
19506,10389,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,50,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,39,C,CA,,,2002,HOND,CIVIC,BLK,,,,,
19505,10389,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,F,IL,,,2008,LEXU,ES350,GRY,,,,,
19502,10387,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,18,C,CA,,,1989,TOYO,Camry,SIL,,,,,
19501,10387,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,71,C,CA,,,2011,MERZ,C 320,BLA,,,,,
19475,10369,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30,C,CA,,,2007,TOYOTA,SCION,RED,,,,,
19474,10369,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,19,U,CA,,,1991,OLDS,TORNADO,WHT,,,,,
19468,10365,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,21,C,CA,,,2010,LEXU,IS250,GRY,,,,,
19411,10333,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580 W/B TO I-80,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54,F,GA,,,2011,LEXUS,RX350,GRY,,,,,
19410,10333,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580 W/B TO I-80,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26,C,CA,,,2007,NISS,ALTIMA,GRY,,,,,
19409,10333,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580 W/B TO I-80,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,65,C,CA,,,1994,HONDA,CIVIC,BLK,,,,,
19377,10316,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,35,C,CA,,,2003,NISSA,Altima,WHI,,,,,
19376,10316,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-80,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
19345,10300,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,F,OR,,,2003,SUBA,forrester,WHT,,,,,
19344,10300,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2012,KIA,sou,GRN,,,,,
19343,10300,2,Driver,,False,False,P,NOT REQUIRED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2007,JEEP,libert,GRY,,,,,
19342,10300,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2008,FORD,ESCAP,YEL/WHT,,,,,
19335,10295,1,Driver,True,False,True,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,E,I-580,65,C,RAN OFF ROAD,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2011,TOYO,Camry,BLK,,,,,
19321,10286,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43,C,CA,,,2010,MERZ,SUV,BLK,,,,,
19320,10286,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,18,C,CA,,,1993,LEXS,ES300,TAN,,,,,
19313,10282,2,Driver,,True,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,50,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2008,FORD,Taurus,BLU,,,,,
19312,10282,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2003,FORD,FOCUS,BLU,,,,,
19287,10267,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,37,C,CA,,,2015,TOYO,PRIUS,WHI,,,,,
19286,10267,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,U,CA,,,2003,CADI,CTS,WHI,,,,,
19281,10263,2,ParkedVehicle,,False,,,,,,S,DMV PARKING LOT,5,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2013,HOND,CIVIC,BLK,,,,,
19280,10263,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,DMV PARKING LOT,5,K,PARKING MANEUVER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,19,C,CA,,,2001,HOND,CIVIC,BLK,,,,,
19279,10262,2,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,33,M,CA,,,2005,HONDA,CBR 1000,BLK,,,,,
19278,10262,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,42,C,CA,,,2015,VOLK,Golf,BLK,,,,,
19277,10261,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40,C,CA,,,2012,CHRY,Town and Count,BE,,,,,
19276,10261,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,H,SLOWING/STOPPING,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,37,U,CA,,,2006,HOND,Ridegline,SIL,,,,,
19275,10261,1,Driver,True,False,False,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,I-880,55,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
18492,9839,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,59,C,CA,,,2000,CHEV,S10,RED,,,,,
18491,9839,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,U,CA,,,2001,BUIC,Regal,SIL,,,,,
18470,9827,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,45,C,CA,,,2002,VOLK,Passat,GRN,,,,,
18469,9827,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43,C,CA,,,2014,NISS,Sentra,WHI,,,,,
18421,9804,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,C,CA,,,2005,VOLK,BEE,SIL,,,,,
18420,9804,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,U,CA,,,1995,NISS,MAX,BLU,,,,,
18408,9797,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29,C,CA,,,2005,TOYT,CAMRY,WHT,,,,,
18407,9797,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,41,C,CA,,,2013,DODG,AVENGER,GRY,,,,,
18384,9786,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2015,LEXS,RX350,SIL,,,,,
18383,9786,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,31,C,CA,,,2010,NISS,ALTIMA,SIL,,,,,
18382,9786,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,39,C,CA,,,2010,FORD,FUSION,BLK,,,,,
18279,9732,2,Driver,,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,B,PROCEEDING STRAIGHT,D,HBD-IMPAIRMENT UNKNOWN,,,F,FEMALE,,,,,,,TOYO,Camry,SIL,,,,,
18278,9732,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,20,C,CA,,,2012,VOLK,BUG,BRN,,,,,
18248,9717,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,47,C,CA,,,2011,TOYO,SCION XD,GRY,,,,,
18247,9717,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-80,50,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
18236,9708,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880 NB TO I-80 WB,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,58,A,CA,,,2003,FORD,MUSTANG,GRY,,,,,
18235,9708,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880 NB TO I-80 WB,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2003,HYUN,ACCENT,WHI,,,,,
18154,9664,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2005,CADI,CTS,RED,,,,,
18042,9603,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,E,I-80,50,R,OTHER,B,HBD-UNDER INFLUENCE,,,F,FEMALE,24,C,CA,,,2014,NISS,MAXIMA,SIL,,,,,
18026,9595,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,F,NJ,,,2015,HYUN,Elantra,WHI,,,,,
18025,9595,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,64,A,CA,,,2012,VOLVO,D13,GRN,,,,,
17960,9558,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2000,VOLK,JETTA,WHI,,,,,
17959,9558,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2006,NISS,MURANO,WHT,,,,,
17956,9555,2,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,42,C,CA,,,2014,AUDI,A6,BLK,,,,,
17955,9555,1,Other,,False,,,,,,W,SR-24,55,A,STOPPED,H,NOT APPLICABLE,,,,,,,,,,2007,HONDA,Civic,BLK,,,,,
17942,9548,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,43,C,CA,,,2012,TOYO,Camry,SIL,,,,,
17941,9548,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2003,MITS,ECLIPS,RED,,,,,
17857,9496,2,Other,,False,,,,,,W,I-580,65,A,STOPPED,H,NOT APPLICABLE,,,,,,,,,,2009,BMW,328,WHI,,,,,
17856,9496,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,49,C,CA,,,1998,FORD,MUSTANG,GRN,,,,,
17836,9484,2,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,,,,,,,,BLK,,,,,
17835,9484,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,48,C,CA,,,2006,TOYO,Highlander,SIL,,,,,
17765,9441,3,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26,C,CA,,,2006,TOYO,SOLARA,SIL,,,,,
17764,9441,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,24,C,CA,,,2000,CHEV,MAL,GOL,,,,,
17763,9441,1,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,55,C,CA,,,2005,NISS,300,SIL,,,,,
