party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted
183012,97916,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29,C,CA,,,2007,BMW,335,GRY,,,,,
182987,97903,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,20,F,OR,,,2007,TOYO,Camry,GRY,,,,,
182986,97903,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
182952,97887,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,51,C,CA,,,2013,NISS,leaf,WHI,,,,,
182951,97887,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,33,C,CA,,,2011,ACURA,tsx,BLK,,,,,
182950,97887,2,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30,C,CA,,,2008,HONDA,crv,SIL,,,,,
182949,97887,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,59,C,CA,,,2013,HONDA,civic,SIL,,,,,
182902,97861,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40,C,CA,,,2010,TOYO,RAV4,WHI,,,,,
182733,97766,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880 N/B TO I-80 E/B,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,55,C,CA,,,2013,FORD,F-150,MAR,,,,,
182732,97766,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880 N/B TO I-80 E/B,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,C,CA,,,2015,SUBARU,FORESTER,BLK,,,,,
182731,97766,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880 N/B TO I-80 E/B,55,J,CHANGING LANES,B,HBD-UNDER INFLUENCE,,,M,MALE,46,C,CA,,,2005,FORD,CROWNVIC,BLK,,,,,
182078,97404,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,67,C,CA,,,2011,VOLKS,GTI,GRY,,,,,
182077,97404,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2012,MAZDA,3,GRY,,,,,
182076,97404,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,40,C,CA,,,2013,HONDA,FIT,BLK,,,,,
181807,97258,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,62,C,CA,,,1998,FORD,Mustang,SIL,,,,,
181798,97252,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,45,C,CA,,,1997,TOYO,Camry,RED,,,,,
181794,97249,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,98TH AVENUE ON RAMP  N/B I-880,65,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
181770,97236,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,A,CA,,,2016,FREI,Cascadia,BLU,,,,,
181769,97236,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,55,P,MERGING,A,HAD NOT BEEN DRINKING,,,M,MALE,48,C,CA,,,2007,TOYO,Camry,SIL,,,,,
181724,97211,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,35,,,,,1999,DODGE,CARAVAN,RED,,,,,
181723,97211,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,35,,,,,1995,TOYOTA,TRUCK,GRY,,,,,
181548,97114,1,Driver,True,False,True,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,W,I-580,65,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,1995,LEXU,SC300,GRN,,,,,
181540,97109,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,28,C,CA,,,2004,FORD,F250,WHT,,,,,
181539,97109,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2004,MERB,C230,SIL,,,,,
181538,97109,1,Driver,True,False,False,P,NOT REQUIRED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,48,A,CA,,,2014,PETE,CONV,WHT,,,,,
181520,97099,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,41,C,CA,,,2015,FORD,FUSION,GRY,,,,,
181519,97099,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2008,HONDA,CRV,BLK,,,,,
181485,97083,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,P,MERGING,A,HAD NOT BEEN DRINKING,,,M,MALE,31,B,CA,,,2016,PETE,ARMORED,WHT/GRY,,,,,
181484,97083,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30,C,CA,,,2015,HONDA,CIVIC,BLU,,,,,
181457,97069,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,27,A,CA,,,2016,FREI,CONV,WHT,,,,,
181456,97069,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,19,C,CA,,,2003,HONDA,CRV,SIL,,,,,
181397,97038,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,C,CA,,,2014,HYUN,SONATA,BLK,,,,,
181396,97038,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,32,C,CA,,,2007,TOYO,COROLLA,GLD,,,,,
181391,97035,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40,C,CA,,,2006,SUZA,AERIO,WHT,,,,,
180979,96820,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46,C,CA,,,2013,NISS,Leaf,WHI,,,,,
180978,96820,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,57,C,CA,,,1997,HOND,Accord,TAN,,,,,
180964,96813,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,2015,DODG,Ram 1500 PU,BLU,,,,,
180963,96813,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,60,C,CA,,,2013,HYUN,Accent,GRY,,,,,
180960,96811,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,47,C,CA,,,1994,HOND,Accord,WHI,,,,,
180959,96811,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
180949,96805,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,33,C,CA,,,2014,CHEV,Silverado,BLK,,,,,
180948,96805,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,18,C,CA,,,2006,CHEV,Equinox,SIL,,,,,
180947,96804,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,F,WA,,,2010,TOYO,FJ Cruiser,WHI,,,,,
180946,96804,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,2007,SUZU,Forenza,RED,,,,,
180940,96800,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-980,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,49,C,CA,,,2015,ACUR,TLX,GRY,,,,,
180939,96800,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-980,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2003,TOYT,Yaris,BLU,,,,,
180928,96795,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,501 85th Ave.,5,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2013,HOND,Accord,BLU,,,,,
180927,96795,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,501 85th Ave.,5,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
180904,96784,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,F,FEMALE,25,C,CA,,,2012,TOYOTA,COROLLA,BLK,,,,,
180903,96784,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,SR-24,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
180708,96686,2,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
180707,96686,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21,C,CA,,,2006,MRZ,CLS500,GLD,,,,,
180397,96524,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,55,C,CA,,,1998,HOND,Accord,BLK,,,,,
180396,96524,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,71,C,CA,,,2007,HUMM,H3,WHI,,,,,
180356,96502,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,55,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,1996,SUBA,LEGACY,GRN,,,,,
180307,96476,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,50,F,IL,,,2010,INTE,Truck Tractor,WHI,,,,,
180306,96476,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,22,U,CA,,,1995,BMW,740iL,BLK,,,,,
180134,96390,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,31,C,CA,,,2010,TOYO,Prius,BLK,,,,,
180133,96390,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,69,C,CA,,,2001,LEXU,ES300,SIL,,,,,
180132,96390,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,62,C,CA,,,2012,TOYO,Sienna,WHI,,,,,
180059,96356,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24,C,CA,,,2006,LEXUS,IS350,BLK,,,,,
180058,96356,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,56,C,CA,,,2005,TOYOTA,PRIUS,GRN,,,,,
179824,96230,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,49,C,CA,,,2008,TOYO,Highlander,WHT,,,,,
179678,96156,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80 W/B,,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2011,TOYO,Prius,GRY,,,,,
179677,96156,1,Driver,True,False,False,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-80 W/B,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,35,C,CA,,,2010,INFIN,G35,GRY,,,,,
179597,96105,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,44,C,CA,,,1998,HOND,Accord,SIL,,,,,
179596,96105,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,37,C,CA,,,2004,HOND,Pilot,BLK,,,,,
179595,96105,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,C,CA,,,2006,INFI,G35,BLK,,,,,
179383,95985,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,2013,AUDI,Q5,GRY,,,,,
179382,95985,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,47,C,CA,,,2004,MITS,OUTLANDER,SIL,,,,,
179259,95924,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,25,C,CA,,,2010,HOND,CIVIC,BLK,,,,,
179250,95919,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,29,C,CA,,,2010,HONDA,civic,SIL,,,,,
179249,95919,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54,C,CA,,,1994,HONDA,accord,BLK,,,,,
179248,95919,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,48,C,CA,,,2005,HONDA,ACCORD,GRY,,,,,
179210,95901,2,Driver,,False,False,P,NOT REQUIRED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,A,CA,,,2006,PETE,CONV,WHT,,,,,
179209,95901,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,57,C,CA,,,2009,TOYO,Corolla,GRY,,,,,
179190,95893,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2011,CHEV,IMPA,GRY,,,,,
179189,95893,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21,U,CA,,,2002,KIA,RIO,GRY,,,,,
