party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted
7249138,1970548,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26,C,CA,,,2019,CADI,XT5,BLK,False,2,3,3,False
6963105,1969748,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2021,TOYT,COROLLA,WHI,True,3,4,4,False
6963104,1969748,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,65,C,CA,,,2009,VOLK,JETTA,GRY,False,2,4,4,False
6962591,1969461,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,H,SLOWING/STOPPING,G,IMPAIRMENT_NOT_KNOWN,,,F,FEMALE,24,C,CA,,,2013,HYUN,KONA,WHI,False,4,4,4,False
6962590,1969461,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,41,C,CA,,,2009,TOYT,CAMRY,GRY,False,4,4,4,False
6962465,1969384,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2015,CHEV,SONIC LT,WHI,True,1,4,4,False
6962376,1969326,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-980,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2003,DODG,RAM,GRY/UNK,True,1,5,5,False
6962023,1969147,2,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,4,4,4,False
6962022,1969147,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2022,HOND,CIVIC,WHI,False,3,4,4,False
6961220,1968696,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2019,TESL,MODEL 3,WHI,True,1,5,5,False
6961219,1968696,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,5,5,False
6961215,1968693,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,F,SC,,,2022,NISS,ALTIMA,BLK,False,4,4,4,False
6961214,1968692,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,75,C,CA,,,2019,KIA,NIRO,WHI,True,5,5,5,False
6961213,1968692,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,4,5,5,False
6961212,1968691,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,20,C,CA,,,2014,CHEV,CRUZE,BLU,False,4,4,4,False
6961211,1968691,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,35,C,CA,,,2019,CHEV,TAHOE,BLK,False,4,4,4,False
6961210,1968691,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,I-880,55,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,4,4,4,False
6961199,1968686,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,63,C,CA,,,2004,MERZ,CLK 320,GRY,True,2,4,4,False
6961194,1968683,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580 WB,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,24,C,CA,,,2007,LEXS,IS250,BLU,False,2,2,2,False
6959681,1967850,1,Driver,True,False,False,L,AIR BAG DEPLOYED,H,OCCUPANT LAP SHOULDER HARNESS NOT USED,W,I-80,50,R,OTHER,E,UNDER_DRUG_INFLUENCE,,,M,MALE,25,U,CA,,,2004,VOLV,S60,GRY,True,2,5,5,False
6959654,1967833,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2020,GMC,SIERRA,SIL,False,5,5,5,False
6959653,1967833,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,49,C,CA,,,2018,TESL,3,BLK,False,1,5,5,False
6959154,1967558,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,46,C,CA,,,2018,NISS,LEAF,WHI/BLK,False,3,4,4,False
6959153,1967558,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2014,KIA,SPORTAGE,BLK,False,1,4,4,False
6957377,1966580,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,66,C,CA,,,2017,FORD,TRANSIT,WHI,False,1,2,2,False
6957376,1966580,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40,C,CA,,,2012,TOYT,HIGHLANDER,GRY,False,2,2,2,False
6957340,1966558,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,67,C,CA,,,2006,TOYT,COROLLA,SIL,False,HOV,3,3,False
6957304,1966536,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35,F,NY,,,2020,SUBA,OUTBACK,GRN,False,3,4,4,False
6957303,1966536,1,Driver,True,False,True,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,E,I-580 EB,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,2020,DODG,CHALLENGER,BLU,False,2,4,4,False
6957231,1966492,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2011,INFI,G35,BLK,False,1,4,4,False
6955993,1965815,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,58,C,CA,,,2020,TOYT,CAMRY,BLU,True,2,3,3,False
6955744,1965679,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,55,R,OTHER,B,HBD-UNDER INFLUENCE,,,F,FEMALE,43,C,CA,,,2015,CHEV,IMPALA,GRY,True,2,2,2,False
6952987,1964125,2,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,3,3,4,False
6952986,1964125,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2016,TOYT,COROLLA,TAN,False,2,3,4,False
6948675,1961788,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,44,C,CA,,,2005,HOND,CIVIC,BLU,False,2,2,2,False
6948674,1961788,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2018,NISS,SENTRA,BLU,False,2,2,2,False
6942883,1961024,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,31,C,CA,,,2019,CHEV,IMPALA,GRY,False,1,4,4,False
6942882,1961024,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,C,CA,,,2001,TOYT,4RUNNER,BLK,False,1,4,4,False
7276195,1978269,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2022,TOYT,TUNDRA,WHI,False,1,4,4,False
7276194,1978269,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,33,C,CA,,,2018,FORD,F150,RED,False,2,4,4,False
7276185,1978263,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,42,U,CA,,,2003,TOYT,TUNDRA,BLK,False,4,4,4,False
7276184,1978263,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,61,C,CA,,,2022,KIA,SOUL,GRY,False,3,4,4,False
7276137,1978238,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,31,C,CA,,,1998,TOYT,CAMRY,WHI,True,1,4,4,False
7276136,1978237,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,30,F,FL,,,2021,PTRB,389,WHI,False,2,4,4,False
7276135,1978237,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,56,C,CA,,,2019,TOYT,CAMRY,WHI,False,1,4,4,False
7276131,1978235,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,C,CA,,,2015,HOND,CIVIC,SIL,False,3,4,4,False
7276130,1978235,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,4,4,False
7276122,1978230,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,36,U,CA,,,2005,GMC,ENVOY,GRY,True,1,4,4,False
7276022,1978175,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,52,C,CA,,,2021,INFI,Q50S,WHI,False,2,4,5,False
7276021,1978175,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,J,CHANGING LANES,D,HBD-IMPAIRMENT UNKNOWN,,,,,,,,,,,,,,False,3,4,5,False
7276009,1978169,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,33,C,CA,,,2009,HOND,CIVIC,GRY,False,1,4,4,False
7276008,1978169,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,58,C,CA,,,2015,HOND,CIVIC,GRY,False,1,4,4,False
7275981,1978153,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2011,HYUN,EQUUS,GRY,False,3,4,4,False
7275980,1978153,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,I-880,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,3,4,4,False
7275937,1978130,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43,C,CA,,,2022,HYUN,TUSCON,BLU,False,4,4,5,False
7275936,1978130,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,20,C,CA,,,2011,SUBA,IMPREZA,SIL,True,4,4,5,False
7275930,1978126,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,32,C,CA,,,2016,MAZD,CX5,BLU,False,3,5,5,False
7275929,1978126,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,72,C,CA,,,2017,HYUN,ELANTRA,SIL,True,3,5,5,False
7275919,1978120,2,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,17,C,CA,,,2000,HOND,CIVIC,GRN,False,2,3,3,False
7275918,1978120,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,69,C,CA,,,2019,TOYT,RAV4,BLU,False,2,3,3,False
7275722,1978014,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,45,C,CA,,,2019,TOYT,TUNDRA,WHI,False,4,5,5,False
7275721,1978014,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2002,BMW,328I,BLK,False,4,5,5,False
7275689,1977994,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR 13,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,70,C,CA,,,2016,MERZ,300 SERIES,WHI,False,1,2,2,False
7275688,1977994,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR 13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,45,C,CA,,,2014,VOLK,JETTA,GRY,False,1,2,2,False
7275673,1977985,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,43,C,CA,,,2017,CHEV,SILVERADO,GRY,False,4,4,4,False
7275672,1977985,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,76,C,CA,,,2001,HOND,ACCORD,GRY,False,3,4,4,False
7275618,1977956,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,71,C,CA,,,2021,HYUN,KONA SE4,RED,False,1,4,4,False
7275617,1977956,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,1,4,4,False
7275599,1977946,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,31,C,CA,,,2011,TOYT,CAMRY,BLK,False,2,4,4,False
7275598,1977946,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50,C,CA,,,2015,VOLK,GOLF,WHI,True,2,4,4,False
7275578,1977936,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,51,C,CA,,,2011,PORS,CAYENNE S,GLD,False,1,2,2,False
7275577,1977936,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2006,HOND,PILOT,BLU,False,1,2,2,False
7275570,1977931,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,28,C,CA,,,2019,HOND,INSIGHT,WHI,False,4,4,4,False
7275569,1977931,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,75,C,CA,,,1985,NISS,TRUCK,YEL,False,4,4,4,False
7275568,1977931,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2014,NISS,ALTIMA,BLK,False,4,4,4,False
7275567,1977930,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,80,C,CA,,,2016,LINC,MKZ,WHI,True,3,4,5,False
7275566,1977930,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2005,DODG,GRAND CARAVAN,GRN,False,2,4,5,False
7275548,1977919,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2018,NISS,SENTRA,WHI,False,1,2,2,False
7275527,1977907,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,C,CA,,,2017,TOYT,CAMRY,GRY,False,EXIT,1,1,False
7275526,1977907,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2015,NISS,ALTIMA,GRY,False,3,4,4,False
7275525,1977907,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,4,4,4,False
7274024,1977123,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,64,C,CA,,,2020,TOYT,COROLLA,WHI,False,3,4,4,False
